Name	Length	EffectiveLength	TPM	NumReads
NR_103451	865	690.791	0	0
NM_001243523	577	403.011	0	0
NR_038931	2432	2257.62	0	0
NR_110396	2909	2734.62	0.357115	23.4654
NR_038401	2146	1971.62	0	0
NR_027354	1104	929.624	0.0450299	1.00585
NR_027311	2290	2115.62	0	0
NM_001257177	2344	2169.62	0.0383639	2
NR_026954	2761	2586.62	0.466597	29
NR_036538	1964	1789.62	0	0
NR_002186	2760	2585.62	9.68104	601.465
NR_003542	751	576.838	1.5151	21
NR_015444	2012	1837.62	0	0
NR_024013	608	433.965	0.580811	6.05637
NR_024365	2241	2066.62	0.109209	5.42304
NR_027312	2293	2118.62	0	0
NR_027417	2097	1922.62	0	0
NR_110209	2275	2100.62	0	0
NR_039980	2328	2153.62	1.02119	52.8447
NR_033896	1022	847.624	0.736487	15
NR_026998	1016	841.624	0.148357	3.00019
NR_026964	5022	4847.62	0.097126	11.3133
NR_030728	1739	1564.62	0.0266082	1.00034
NR_109948	4824	4649.62	0	0
NR_027240	4162	3987.62	0.0431037	4.13001
NR_033748	1724	1549.62	0	0
NR_026657	502	328.166	0.126819	1
NR_046107	3729	3554.62	0	0
NR_102268	670	495.893	0	0
NR_034127	1796	1621.62	1.88784	73.5595
NR_036691	1354	1179.62	0	0
NR_026877	2211	2036.62	0.0233722	1.14375
NR_026967	2078	1903.62	0.443471	20.2847
NR_027282	2112	1937.62	0.108482	5.05068
NR_104171	2365	2190.62	0	0
NR_110248	1880	1705.62	0	0
NR_110737	781	606.827	0	0
NR_110738	710	535.863	0	0
NR_110804	2265	2090.62	0	0
NR_120363	2535	2360.62	0	0
NR_120402	1301	1126.62	0	0
NR_024498	3653	3478.62	1.75527	146.715
NR_120424	1762	1587.62	0	0
NR_120422	1959	1784.62	0	0
NR_120450	2459	2284.62	0	0
NR_120606	1182	1007.62	0	0
NR_120653	2042	1867.62	0	0
NR_121579	1139	964.624	0.267634	6.2033
NR_121582	3031	2856.62	0.0594362	4.07969
NR_121623	860	685.794	0	0
NR_122121	692	517.877	1.6876	21
NR_125390	2218	2043.62	0.0203646	1
NR_125428	990	815.721	0	0
NR_125855	693	518.877	0	0
NR_125868	898	723.766	0	0
NR_125862	1548	1373.62	0	0
NR_125894	2121	1946.62	0	0
NR_125895	643	468.925	0	0
NR_125909	2838	2663.62	0	0
NR_039650	86	18.0846	0	0
NR_120521	1187	1012.62	0.123575	3.00678
NR_039766	55	10.9682	0	0
NR_037436	97	20.391	0	0
NR_036243	76	15.9435	0	0
NR_028471	1060	885.624	0	0
NR_027251	1698	1523.62	0.933944	34.1918
NR_047029	798	623.819	0	0
NR_047015	411	237.905	0	0
NR_046547	307	137.885	0	0
NR_039784	66	13.8313	0	0
NR_045529	4983	4808.62	0.077893	9
NR_110525	768	593.831	0	0
NR_037839	880	705.78	0	0
NR_003082	2070	1895.62	0.0440733	2.00748
NR_125932	1506	1331.62	0.125073	4.00192
NR_046262	5346	5171.62	4.3942	546.047
NR_024274	616	441.953	0	0
NR_037184	631	456.935	0	0
NR_103717	2186	2011.62	0.0206885	1
NR_027080	1371	1196.62	0	0
NR_126347	779	604.828	0	0
NR_126360	311	141.58	0	0
NR_126379	715	540.861	0.0769469	1
NR_126377	2359	2184.62	0	0
NR_126390	3939	3764.62	0	0
NR_126392	618	443.951	0	0
NR_126452	1428	1253.62	0	0
NR_049849	60	12.4242	0	0
NR_049883	72	15.175	0	0
NR_049882	78	16.3743	0	0
NR_027695	860	685.794	0	0
NR_125806	1095	920.624	0	0
NR_003945	8741	8566.62	1.58108	325.452
NR_031690	77	16.1588	0	0
NR_030384	95	20.1752	0	0
NR_031735	80	16.7515	0	0
NR_030194	87	18.3302	0	0
NR_030590	79	16.5644	0	0
NR_030307	96	20.3286	0	0
NR_039793	76	15.9435	0	0
NR_030337	96	20.3286	0	0
NR_036145	84	17.577	0	0
NR_036143	84	17.577	0	0
NR_031658	117	12.7474	0	0
NR_030363	98	19.9882	0	0
NR_030356	94	20.009	0	0
NR_031642	84	17.577	0	0
NR_031708	84	17.577	0	0
NR_030589	77	16.1588	0	0
NR_030581	79	16.5644	0	0
NR_039659	55	10.9682	0	0
NR_031604	76	15.9435	0	0
NR_031746	49	9.38617	0	0
NR_030408	66	13.8313	0	0
NR_030309	75	15.7527	0	0
NR_031677	102	14.7987	0	0
NR_030331	98	19.9882	0	0
NR_030628	53	10.5304	0	0
NR_037442	65	13.5724	0	0
NR_030760	98	19.9882	0	0
NR_039933	76	15.9435	0	0
NR_030289	79	16.5644	0	0
NR_031715	47	8.9742	0	0
NR_031752	100	17.2872	0	0
NR_031667	86	18.0846	0	0
NR_030362	94	20.009	0	0
NR_031646	86	18.0846	0	0
NR_030348	97	20.391	0	0
NR_030395	100	17.2872	0	0
NR_031710	79	16.5644	0	0
NR_031624	116	12.6251	0	0
NR_039871	76	15.9435	0	0
NR_039794	76	15.9435	0	0
NR_030280	96	20.3286	0	0
NR_030626	56	11.2565	0	0
NR_030641	94	20.009	0	0
NR_030322	95	20.1752	0	0
NR_031635	90	19.1067	0	0
NR_031683	72	15.175	0	0
NR_036140	84	17.577	0	0
NR_049832	65	13.5724	0	0
NR_030279	68	14.3233	0	0
NR_030340	95	20.1752	0	0
NR_030374	94	20.009	2.07995	1
NR_126517	909	734.761	0	0
NR_002954	147	21.0934	5.91905	3
NR_030342	67	14.0774	0	0
NR_031685	78	16.3743	0	0
NR_033926	2652	2477.62	1.42275	84.7009
NR_130727	3613	3438.62	0	0
NR_130768	1392	1217.62	0	0
NR_130772	5345	5170.62	0	0
NR_130771	5438	5263.62	0	0
NR_046619	448	274.476	0	0
NR_047025	868	693.788	0	0
NR_126560	2055	1880.62	0	0
NR_039667	83	17.3437	0	0
NR_003138	1980	1805.62	1.31715	57.1459
NR_026808	3281	3106.62	0.691458	51.6152
NR_024277	1869	1694.62	0.247977	10.0974
NR_046820	764	589.832	0	0
NR_104158	399	226.086	0	0
NR_126441	734	559.847	0.0826963	1.11244
NR_024615	2264	2089.62	0	0
NR_027715	1839	1664.62	0.451864	18.0737
NR_026812	1502	1327.62	0.613253	19.5631
NR_024560	3024	2849.62	0	0
NR_046218	554	380.04	0	0
NR_003934	2426	2251.62	0.0248742	1.34576
NR_077215	1890	1715.62	0.242844	10.0109
NR_120396	1243	1068.62	0	0
NR_027420	8205	8030.62	0.550001	106.129
NM_001287812	767	592.832	0.210604	3
NM_153478	886	711.776	0	0
NM_001288707	1838	1663.62	0.206923	8.27155
NR_126421	928	753.75	0	0
NR_126515	604	429.969	0	0
NR_027006	5153	4978.62	0	0
NR_130112	1132	957.624	0.18708	4.30474
NR_130113	1037	862.624	0	0
NR_130114	1028	853.624	5.35866	109.912
NR_130642	4883	4708.62	0.140916	15.9432
NR_130643	2216	2041.62	0	0
NR_130649	2502	2327.62	0.24747	13.8407
NR_130705	1034	859.624	0.275318	5.68677
NR_130714	1508	1333.62	0	0
NR_130715	1781	1606.62	0.0259037	1
NR_130907	675	500.89	0	0
NR_130911	2189	2014.62	0.762571	36.9145
NR_130976	4763	4588.62	0.496104	54.6989
NR_130978	4771	4596.62	2.16449e-06	0.000239066
NR_046097	2594	2419.62	0.44387	25.8063
NR_104674	699	524.873	0	0
NR_046100	3469	3294.62	0	0
NR_033912	5249	5074.62	0	0
NR_033913	2702	2527.62	0	0
NR_029411	2712	2537.62	1.7189	104.809
NR_034078	619	444.95	1.46178	15.6285
NR_034079	616	441.953	2.38917	25.3715
NR_034161	722	547.856	0	0
NR_109874	830	655.807	0.327019	5.15314
NR_029192	1262	1087.62	1.22799	32.0921
NR_038253	5762	5587.62	1.04287	140.017
NR_038254	5662	5487.62	0.26924	35.5016
NR_110246	582	408.004	0	0
NR_038255	5567	5392.62	0	0
NR_077227	4369	4194.62	0.0198433	2
NR_110247	579	405.008	0	0
NR_027089	1681	1506.62	0	0
NR_026658	917	742.756	1.12063	20
NR_040091	3213	3038.62	0.439138	32.0628
NR_046289	538	364.074	0.339233	2.96764
NR_046288	588	413.996	0.193738	1.92724
NR_046290	535	361.081	0.35789	3.10511
NR_036486	2130	1955.62	0	0
NR_034086	2160	1985.62	0.30039	14.3319
NR_034133	2674	2499.62	0	0
NR_040095	1224	1049.62	0.03965	1
NR_110255	3609	3434.62	0	0
NR_046114	3366	3191.62	0	0
NR_105008	666	491.899	0	0
NR_029393	2051	1876.62	0	0
NR_110216	1196	1021.62	0	0
NR_046116	2787	2612.62	0	0
NR_037585	730	555.851	0	0
NR_024102	609	434.964	0	0
NR_037586	724	549.855	0	0
