Name	Length	EffectiveLength	TPM	NumReads
NR_103451	865	698.178	0	0
NM_001243523	577	410.395	0	0
NR_038931	2432	2264.99	0	0
NR_110396	2909	2741.99	0.506548	28.3242
NR_038401	2146	1978.99	0	0
NR_027354	1104	936.99	0	0
NR_027311	2290	2122.99	0	0
NM_001257177	2344	2176.99	0	0
NR_026954	2761	2593.99	0.189043	10
NR_036538	1964	1796.99	0	0
NR_002186	2760	2592.99	5.37824	284.389
NR_003542	751	584.236	13.2616	158
NR_015444	2012	1844.99	0.0531575	2
NR_024013	608	441.361	0.555526	5
NR_024365	2241	2073.99	0	0
NR_027312	2293	2125.99	0	0
NR_027417	2097	1929.99	0	0
NR_110209	2275	2107.99	0	0
NR_039980	2328	2160.99	1.87723	82.7258
NR_033896	1022	854.99	0.346655	6.04408
NR_026998	1016	848.99	0.635358	11
NR_026964	5022	4854.99	0	0
NR_030728	1739	1571.99	0	0
NR_109948	4824	4656.99	0	0
NR_027240	4162	3994.99	0.132499	10.7944
NR_033748	1724	1556.99	0	0
NR_026657	502	335.49	0	0
NR_046107	3729	3561.99	0	0
NR_102268	670	503.28	0	0
NR_034127	1796	1628.99	1.91308	63.5511
NR_036691	1354	1186.99	0	0
NR_026877	2211	2043.99	0	0
NR_026967	2078	1910.99	2.54042	99
NR_027282	2112	1944.99	0.100849	4
NR_104171	2365	2197.99	0	0
NR_110248	1880	1712.99	0	0
NR_110737	781	614.222	0	0
NR_110738	710	543.257	0	0
NR_110804	2265	2097.99	0	0
NR_120363	2535	2367.99	0.342145	16.522
NR_120402	1301	1133.99	0	0
NR_024498	3653	3485.99	2.97422	211.432
NR_120424	1762	1594.99	0	0
NR_120422	1959	1791.99	0	0
NR_120450	2459	2291.99	0	0
NR_120606	1182	1014.99	0	0
NR_120653	2042	1874.99	0	0
NR_121579	1139	971.99	0.0525985	1.04257
NR_121582	3031	2863.99	0.0344196	2.01025
NR_121623	860	693.18	0	0
NR_122121	692	525.27	0.466784	5
NR_125390	2218	2050.99	0	0
NR_125428	990	823.096	0	0
NR_125855	693	526.269	0	0
NR_125868	898	731.147	0	0
NR_125862	1548	1380.99	0	0
NR_125894	2121	1953.99	0	0
NR_125895	643	476.312	0	0
NR_125909	2838	2670.99	0	0
NR_039650	86	19.4063	0	0
NR_120521	1187	1019.99	0	0
NR_039766	55	11.2423	0	0
NR_037436	97	22.0794	0	0
NR_036243	76	16.654	0	0
NR_028471	1060	892.99	0	0
NR_027251	1698	1530.99	0.997829	31.153
NR_047029	798	631.217	0	0
NR_047015	411	244.977	0	0
NR_046547	307	143.757	0	0
NR_039784	66	14.0305	0	0
NR_045529	4983	4815.99	0	0
NR_110525	768	601.227	0	0
NR_037839	880	713.169	0	0
NR_003082	2070	1902.99	0	0
NR_125932	1506	1338.99	0.183306	5.00524
NR_046262	5346	5178.99	3.70713	391.52
NR_024274	616	449.349	0	0
NR_037184	631	464.325	0.211221	2
