Name	Length	EffectiveLength	TPM	NumReads
NR_103451	865	712.612	0	0
NM_001243523	577	424.774	0	0
NR_038931	2432	2279.47	0.0271235	1
NR_110396	2909	2756.47	0.619918	27.6381
NR_038401	2146	1993.47	0	0
NR_027354	1104	951.474	0.260939	4.01564
NR_027311	2290	2137.47	0	0
NM_001257177	2344	2191.47	0.366765	13
NR_026954	2761	2608.47	0.639967	27
NR_036538	1964	1811.47	0	0
NR_002186	2760	2607.47	21.6102	911.378
NR_003542	751	598.661	20.2421	196
NR_015444	2012	1859.47	0.0332499	1
NR_024013	608	455.753	0.27132	2
NR_024365	2241	2088.47	0	0
NR_027312	2293	2140.47	0	0
NR_027417	2097	1944.47	0	0
NR_110209	2275	2122.47	0.233039	8
NR_039980	2328	2175.47	1.37953	48.5404
NR_033896	1022	869.474	1.92017	27.0032
NR_026998	1016	863.474	0	0
NR_026964	5022	4869.47	0.242808	19.1234
NR_030728	1739	1586.47	0	0
NR_109948	4824	4671.47	0	0
NR_027240	4162	4009.47	0.12563	8.14705
NR_033748	1724	1571.47	0	0
NR_026657	502	349.827	0	0
NR_046107	3729	3576.47	0	0
NR_102268	670	517.708	0	0
NR_034127	1796	1643.47	2.2551	59.9442
NR_036691	1354	1201.47	0	0
NR_026877	2211	2058.47	0.120142	4
NR_026967	2078	1925.47	0.862303	26.8545
NR_027282	2112	1959.47	0.410239	13.0016
NR_104171	2365	2212.47	0	0
NR_110248	1880	1727.47	0	0
NR_110737	781	628.653	0	0
NR_110738	710	557.685	0	0
NR_110804	2265	2112.47	0	0
NR_120363	2535	2382.47	0.319193	12.2999
NR_120402	1301	1148.47	0	0
NR_024498	3653	3500.47	2.51782	142.551
NR_120424	1762	1609.47	0	0
NR_120422	1959	1806.47	0	0
NR_120450	2459	2306.47	0	0
NR_120606	1182	1029.47	0	0
NR_120653	2042	1889.47	0	0
NR_121579	1139	986.474	0.127797	2.03904
NR_121582	3031	2878.47	0.132554	6.17127
NR_121623	860	707.617	0	0
NR_122121	692	539.694	1.60407	14.002
NR_125390	2218	2065.47	0.0598675	2
NR_125428	990	837.564	0	0
NR_125855	693	540.694	0	0
NR_125868	898	745.599	0	0
NR_125862	1548	1395.47	0	0
NR_125894	2121	1968.47	0	0
NR_125895	643	490.72	0	0
NR_125909	2838	2685.47	0	0
NR_039650	86	19.5662	0	0
NR_120521	1187	1034.47	0	0
NR_039766	55	11.5018	0	0
NR_037436	97	22.1956	0	0
NR_036243	76	16.9202	0	0
NR_028471	1060	907.474	0	0
NR_027251	1698	1545.47	0.920125	23
NR_047029	798	645.651	0	0
NR_047015	411	258.912	0	0
NR_046547	307	155.333	0.398031	1
NR_039784	66	14.0435	0	0
NR_045529	4983	4830.47	0.406203	31.736
NR_110525	768	615.655	0	0
NR_037839	880	727.607	0	0
NR_003082	2070	1917.47	0	0
NR_125932	1506	1353.47	0.411124	9
NR_046262	5346	5193.47	9.17649	770.821
NR_024274	616	463.746	0	0
NR_037184	631	478.735	0	0
NR_103717	2186	2033.47	0	0
NR_027080	1371	1218.47	0	0
NR_126347	779	626.653	0.197325	2
NR_126360	311	159.284	0	0
NR_126379	715	562.682	0	0
NR_126377	2359	2206.47	0	0
NR_126390	3939	3786.47	0	0
NR_126392	618	465.744	0	0
NR_126452	1428	1275.47	0	0
NR_049849	60	12.5406	0	0
NR_049883	72	15.7943	0	0
NR_049882	78	17.4988	0	0
NR_027695	860	707.617	0	0
NR_125806	1095	942.474	0	0
NR_003945	8741	8588.47	0.883633	122.746
NR_031690	77	17.205	0	0
NR_030384	95	21.9489	0	0
NR_031735	80	18.0159	0	0
NR_030194	87	19.8496	0	0
NR_030590	79	17.7725	0	0
NR_030307	96	22.1543	0	0
NR_039793	76	16.9202	0	0
NR_030337	96	22.1543	0	0
NR_036145	84	19.0063	0	0
NR_036143	84	19.0063	0	0
NR_031658	117	12.1255	0	0
NR_030363	98	21.4686	0	0
NR_030356	94	21.7337	0	0
NR_031642	84	19.0063	0	0
