Name	Length	EffectiveLength	TPM	NumReads
NR_103451	865	656.057	0	0
NM_001243523	577	368.707	0	0
NR_038931	2432	2222.57	1.79251	101.617
NR_110396	2909	2699.57	7.94087	546.778
NR_038401	2146	1936.57	0	0
NR_027354	1104	894.57	0.618565	14.1139
NR_027311	2290	2080.57	0	0
NM_001257177	2344	2134.57	0.0367343	2
NR_026954	2761	2551.57	0.0307309	2
NR_036538	1964	1754.57	0.022346	1.00004
NR_002186	2760	2550.57	20.4438	1329.98
NR_003542	751	542.202	0.144617	2
NR_015444	2012	1802.57	0	0
NR_024013	608	399.546	2.84566	29
NR_024365	2241	2031.57	0.0583409	3.0231
NR_027312	2293	2083.57	0	0
NR_027417	2097	1887.57	0	0
NR_110209	2275	2065.57	0.666759	35.1283
NR_039980	2328	2118.57	31.9069	1724.15
NR_033896	1022	812.57	1.20639	25.0032
NR_026998	1016	806.57	0.340341	7.00172
NR_026964	5022	4812.57	0	0
NR_030728	1739	1529.57	0	0
NR_109948	4824	4614.57	0	0
NR_027240	4162	3952.57	0	0
NR_033748	1724	1514.57	0	0
NR_026657	502	294.47	1.19827	9
NR_046107	3729	3519.57	0	0
NR_102268	670	461.331	0	0
NR_034127	1796	1586.57	9.30115	376.395
NR_036691	1354	1144.57	0	0
NR_026877	2211	2001.57	0	0
NR_026967	2078	1868.57	2.63814	125.735
NR_027282	2112	1902.57	3.65044	177.147
NR_104171	2365	2155.57	0	0
NR_110248	1880	1670.57	1.06538	45.396
NR_110737	781	572.167	0	0
NR_110738	710	501.268	0	0
NR_110804	2265	2055.57	0	0
NR_120363	2535	2325.57	2.63176	156.107
NR_120402	1301	1091.57	0	0
NR_024498	3653	3443.57	8.86278	778.443
NR_120424	1762	1552.57	3.96981	157.206
NR_120422	1959	1749.57	0	0
NR_120450	2459	2249.57	0	0
NR_120606	1182	972.57	0	0
NR_120653	2042	1832.57	0	0
NR_121579	1139	929.57	0.77074	18.2742
NR_121582	3031	2821.57	2.49523	179.576
NR_121623	860	651.063	0	0
NR_122121	692	483.298	1.05458	13
NR_125390	2218	2008.57	0.0975967	5
NR_125428	990	780.945	0	0
NR_125855	693	484.296	0.0928687	1.14717
NR_125868	898	689.029	0	0
NR_125862	1548	1338.57	0	0
NR_125894	2121	1911.57	0	0
NR_125895	643	434.399	0	0
NR_125909	2838	2628.57	0	0
NR_039650	86	20.204	0	0
NR_120521	1187	977.57	0.160422	4
NR_039766	55	6.92012	0	0
NR_037436	97	20.932	0	0
NR_036243	76	16.2947	0	0
NR_028471	1060	850.57	0	0
NR_027251	1698	1488.57	2.98101	113.183
NR_047029	798	589.144	0	0
NR_047015	411	206.299	0	0
NR_046547	307	112.652	0	0
NR_039784	66	11.0951	0	0
NR_045529	4983	4773.57	0.938282	114.242
NR_110525	768	559.181	0	0
NR_037839	880	671.047	0	0
NR_003082	2070	1860.57	3.86609	183.47
NR_125932	1506	1296.57	0.424163	14.0274
NR_046262	5346	5136.57	15.4118	2019.18
NR_024274	616	407.513	0	0
NR_037184	631	422.44	0.0928084	1
NR_103717	2186	1976.57	0	0
NR_027080	1371	1161.57	0	0
NR_126347	779	570.168	1.38467	20.1371
NR_126360	311	116.005	0	0
NR_126379	715	506.262	0	0
NR_126377	2359	2149.57	0	0
NR_126390	3939	3729.57	0	0
NR_126392	618	409.503	0	0
NR_126452	1428	1218.57	0	0
NR_049849	60	8.57241	0	0
NR_049883	72	14.114	0	0
NR_049882	78	17.3374	0	0
NR_027695	860	651.063	0	0
NR_125806	1095	885.57	0	0
NR_003945	8741	8531.57	89.9808	19580.6
NR_031690	77	16.8313	0	0
NR_030384	95	21.1096	0	0
NR_031735	80	18.2123	0	0
NR_030194	87	20.476	0	0
NR_030590	79	17.7961	0	0
NR_030307	96	21.0307	0	0
NR_039793	76	16.2947	0	0
NR_030337	96	21.0307	0	0
NR_036145	84	19.5995	0	0
NR_036143	84	19.5995	0	0
NR_031658	117	17.8756	0	0
NR_030363	98	20.812	0	0
NR_030356	94	21.1655	0	0
NR_031642	84	19.5995	0	0
NR_031708	84	19.5995	0	0
NR_030589	77	16.8313	0	0
NR_030581	79	17.7961	0	0
NR_039659	55	6.92012	0	0
NR_031604	76	16.2947	0	0
NR_031746	49	7.91404	0	0
NR_030408	66	11.0951	0	0
NR_030309	75	15.7564	0	0
NR_031677	102	20.2809	0	0
NR_030331	98	20.812	0	0
NR_030628	53	6.56841	0	0
NR_037442	65	10.6509	0	0
NR_030760	98	20.812	0	0
NR_039933	76	16.2947	0	0
NR_030289	79	17.7961	0	0
NR_031715	47	8.22242	0	0
NR_031752	100	20.5708	0	0
NR_031667	86	20.204	0	0
NR_030362	94	21.1655	0	0
NR_031646	86	20.204	0	0
NR_030348	97	20.932	0	0
