Name	Length	EffectiveLength	TPM	NumReads
NR_103451	865	690.638	0	0
NM_001243523	577	402.815	0	0
NR_038931	2432	2257.48	0	0
NR_110396	2909	2734.48	1.8276	81.4187
NR_038401	2146	1971.48	0	0
NR_027354	1104	929.485	0.199111	3.01513
NR_027311	2290	2115.48	0	0
NM_001257177	2344	2169.48	0.0282927	1
NR_026954	2761	2586.48	0	0
NR_036538	1964	1789.48	0.0343008	1
NR_002186	2760	2585.48	14.3843	605.898
NR_003542	751	576.684	0	0
NR_015444	2012	1837.48	0.133619	4
NR_024013	608	433.776	2.12255	15
NR_024365	2241	2066.48	0	0
NR_027312	2293	2118.48	0	0
NR_027417	2097	1922.48	0	0
NR_110209	2275	2100.48	0.493025	16.8716
NR_039980	2328	2153.48	11.7192	411.157
NR_033896	1022	847.485	0.943549	13.0276
NR_026998	1016	841.485	1.40888	19.3147
NR_026964	5022	4847.48	0.0933194	7.36982
NR_030728	1739	1564.48	0	0
NR_109948	4824	4649.48	0	0
NR_027240	4162	3987.48	0.155748	10.1179
NR_033748	1724	1549.48	0	0
NR_026657	502	327.981	0.374295	2
NR_046107	3729	3554.48	0	0
NR_102268	670	495.732	0	0
NR_034127	1796	1621.48	7.16574	189.296
NR_036691	1354	1179.48	0	0
NR_026877	2211	2036.48	0	0
NR_026967	2078	1903.48	2.30123	71.3638
NR_027282	2112	1937.48	1.5927	50.2737
NR_104171	2365	2190.48	0	0
NR_110248	1880	1705.48	0	0
NR_110737	781	606.673	0	0
NR_110738	710	535.711	0	0
NR_110804	2265	2090.48	0.186131	6.3392
NR_120363	2535	2360.48	0.644705	24.7931
NR_120402	1301	1126.48	0	0
NR_024498	3653	3478.48	7.28359	412.766
NR_120424	1762	1587.48	0.968626	25.0515
NR_120422	1959	1784.48	0	0
NR_120450	2459	2284.48	0	0
NR_120606	1182	1007.48	0	0
NR_120653	2042	1867.48	0	0
NR_121579	1139	964.485	0.567802	8.92197
NR_121582	3031	2856.48	0.265803	12.3697
NR_121623	860	685.64	0	0
NR_122121	692	517.724	0.474382	4.00124
NR_125390	2218	2043.48	0	0
NR_125428	990	815.593	0	0
NR_125855	693	518.723	0	0
NR_125868	898	723.614	0	0
NR_125862	1548	1373.48	0	0
NR_125894	2121	1946.48	0	0
NR_125895	643	468.752	0	0
NR_125909	2838	2663.48	0	0
NR_039650	86	18.6584	0	0
NR_120521	1187	1012.48	0	0
NR_039766	55	11.001	0	0
NR_037436	97	20.5997	0	0
NR_036243	76	16.1416	0	0
NR_028471	1060	885.485	0	0
NR_027251	1698	1523.48	2.05477	51
NR_047029	798	623.67	0	0
NR_047015	411	237.764	0	0
NR_046547	307	137.96	0	0
NR_039784	66	13.6849	0	0
NR_045529	4983	4808.48	0.868025	68
NR_110525	768	593.677	0	0
NR_037839	880	705.625	0	0
NR_003082	2070	1895.48	0.469885	14.5104
NR_125932	1506	1331.48	0.230731	5.00508
NR_046262	5346	5171.48	9.57981	807.124
NR_024274	616	441.766	0	0
NR_037184	631	456.757	0.403151	3
NR_103717	2186	2011.48	0	0
NR_027080	1371	1196.48	0	0
NR_126347	779	604.673	0	0
NR_126360	311	141.644	0	0
NR_126379	715	540.709	0	0
NR_126377	2359	2184.48	0	0
NR_126390	3939	3764.48	0	0
NR_126392	618	443.765	0	0
NR_126452	1428	1253.48	0	0
NR_049849	60	12.3482	0	0
NR_049883	72	15.2511	0	0
NR_049882	78	16.638	0	0
NR_027695	860	685.64	0	0
NR_125806	1095	920.485	0	0
NR_003945	8741	8566.48	70.3878	9823.54
NR_031690	77	16.3728	0	0
NR_030384	95	20.4132	0	0
NR_031735	80	17.1884	10.7132	3
NR_030194	87	18.8753	0	0
NR_030590	79	16.9138	0	0
NR_030307	96	20.57	0	0
NR_039793	76	16.1416	0	0
NR_030337	96	20.57	0	0
NR_036145	84	18.1616	0	0
NR_036143	84	18.1616	0	0
NR_031658	117	12.5611	0	0
NR_030363	98	20.0861	0	0
NR_030356	94	20.2393	0	0
NR_031642	84	18.1616	0	0
NR_031708	84	18.1616	0	0
NR_030589	77	16.3728	0	0
NR_030581	79	16.9138	0	0
NR_039659	55	11.001	0	0
NR_031604	76	16.1416	0	0
NR_031746	49	9.83196	0	0
NR_030408	66	13.6849	0	0
NR_030309	75	15.951	0	0
NR_031677	102	14.3155	0	0
NR_030331	98	20.0861	0	0
NR_030628	53	10.715	0	0
NR_037442	65	13.4197	0	0
NR_030760	98	20.0861	0	0
NR_039933	76	16.1416	0	0
NR_030289	79	16.9138	0	0
NR_031715	47	9.38275	0	0
NR_031752	100	16.9818	0	0
NR_031667	86	18.6584	0	0
NR_030362	94	20.2393	0	0
NR_031646	86	18.6584	0	0
NR_030348	97	20.5997	0	0
NR_030395	100	16.9818	0	0
NR_031710	79	16.9138	0	0
NR_031624	116	12.4145	0	0
NR_039871	76	16.1416	0	0
NR_039794	76	16.1416	0	0
NR_030280	96	20.57	2.98399	1
NR_030626	56	11.2492	0	0
NR_030641	94	20.2393	0	0
NR_030322	95	20.4132	0	0
NR_031635	90	19.5227	0	0
NR_031683	72	15.2511	0	0
NR_036140	84	18.1616	0	0
NR_049832	65	13.4197	0	0
NR_030279	68	14.2567	0	0
NR_030340	95	20.4132	0	0
NR_030374	94	20.2393	0	0
NR_126517	909	734.606	0	0
NR_002954	147	21.2719	2.88553	1
NR_030342	67	13.9799	0	0
NR_031685	78	16.638	0	0
NR_033926	2652	2477.48	3.98327	160.775
NR_130727	3613	3438.48	0.0357221	2.00111
NR_130768	1392	1217.48	0.164277	3.25843
NR_130772	5345	5170.48	0.801799	67.5407
NR_130771	5438	5263.48	2.45757e-09	2.10741e-07
NR_046619	448	274.314	0	0
NR_047025	868	693.634	0	0
NR_126560	2055	1880.48	0	0
NR_039667	83	17.9298	0	0
NR_003138	1980	1805.48	6.8989	202.928
NR_026808	3281	3106.48	3.51172	177.729
NR_024277	1869	1694.48	2.71066	74.8308
NR_046820	764	589.679	0	0
NR_104158	399	225.983	0	0
NR_126441	734	559.699	2.24556	20.4761
NR_024615	2264	2089.48	0	0
NR_027715	1839	1664.48	0.46864	12.7083
NR_026812	1502	1327.48	2.2159	47.9234
NR_024560	3024	2849.48	0	0
NR_046218	554	379.855	0	0
NR_003934	2426	2251.48	0.0415331	1.52346
NR_077215	1890	1715.48	0.393584	11
NR_120396	1243	1068.48	0	0
NR_027420	8205	8030.48	7.72521	1010.7
NM_001287812	767	592.677	0	0
NM_153478	886	711.62	0	0
NM_001288707	1838	1663.48	0.121464	3.29181
NR_126421	928	753.602	0.196811	2.41635
NR_126515	604	429.782	0	0
NR_027006	5153	4978.48	0	0
NR_130112	1132	957.485	1.21359	18.931
NR_130113	1037	862.485	0	0
NR_130114	1028	853.485	2.20544	30.6662
NR_130642	4883	4708.48	0	0
NR_130643	2216	2041.48	0	0
NR_130649	2502	2327.48	0.385405	14.6141
NR_130705	1034	859.485	1.25547	17.5798
NR_130714	1508	1333.48	0.0920606	2
NR_130715	1781	1606.48	0.0764161	2
NR_130907	675	500.731	0	0
NR_130911	2189	2014.48	1.41191	46.3383
NR_130976	4763	4588.48	0.699225	52.2703
NR_130978	4771	4596.48	2.82533	211.575
NR_046097	2594	2419.48	0.478624	18.8662
NR_104674	699	524.717	0	0
NR_046100	3469	3294.48	0.0186318	1.00003
NR_033912	5249	5074.48	0.0846991	7.00228
NR_033913	2702	2527.48	0.209353	8.62059
NR_029411	2712	2537.48	3.01126	124.486
NR_034078	619	444.764	5.60191	40.5914
NR_034079	616	441.766	13.293	95.672
NR_034161	722	547.704	0	0
NR_109874	830	655.658	0.78937	8.43193
NR_029192	1262	1087.48	3.22638	57.162
NR_038253	5762	5587.48	0.956915	87.108
NR_038254	5662	5487.48	0.727456	65.0352
NR_110246	582	407.807	0	0
NR_038255	5567	5392.48	0	0
NR_077227	4369	4194.48	0	0
NR_110247	579	404.81	0	0
NR_027089	1681	1506.48	0	0
NR_026658	917	742.605	2.39723	29.0025
NR_040091	3213	3038.48	2.12962	105.421
NR_046289	538	363.888	0	0
NR_046288	588	413.801	0.385624	2.5997
NR_046290	535	360.894	0.578141	3.39924
NR_036486	2130	1955.48	0.031389	1
NR_034086	2160	1985.48	1.77464	57.4043
NR_034133	2674	2499.48	0	0
NR_040095	1224	1049.48	0	0
NR_110255	3609	3434.48	0	0
NR_046114	3366	3191.48	0	0
NR_105008	666	491.734	0	0
NR_029393	2051	1876.48	0	0
NR_110216	1196	1021.48	0	0
NR_046116	2787	2612.48	0	0
NR_037585	730	555.701	0	0
NR_024102	609	434.775	0	0
NR_037586	724	549.703	0	0
NR_024453	1594	1419.48	2.53269	58.5708
NR_105056	1024	849.485	0	0
NR_036526	3218	3043.48	1.30755	64.8333
NR_108080	1186	1011.48	0.424962	7.0029
NR_036528	6930	6755.48	1.16027	127.699
NR_036529	5797	5622.48	0.138248	12.6635
NR_110185	588	413.801	0	0
NR_047662	3982	3807.48	2.01801	125.178
NR_033841	2274	2099.48	5.96334	203.972
NR_104132	629	454.758	0	0
NR_110730	1115	940.485	36.1799	554.355
NR_110744	2151	1976.48	0	0
NR_110803	694	519.722	3.44599	29.1779
NR_026847	2034	1859.48	0	0
NR_102752	1548	1373.48	10.9187	244.322
NR_110809	6113	5938.48	0.136087	13.1662
NR_033852	2737	2562.48	0.158185	6.60384
NR_002821	494	320.014	9.48374	49.4443
NR_038917	1436	1261.48	0	0
NR_110877	582	407.807	0	0
NR_024264	2987	2812.48	0	0
NR_024279	2732	2557.48	5.7448	239.363
NR_024280	2194	2019.48	0.0303942	1
NR_103772	1076	901.485	7.94796	116.73
NR_040029	2582	2407.48	0	0
NR_024374	3514	3339.48	4.78459	260.311
NR_026682	1594	1419.48	0.876878	20.2786
NR_026943	7181	7006.48	6.89509	787.062
NR_103852	685	510.727	0.120183	1
NR_024452	1210	1035.48	0.237109	4
NR_110930	1349	1174.48	0.266643	5.10207
NR_110931	1817	1642.48	0.448447	12
NR_110932	1816	1641.48	0	0
NR_015445	1002	827.485	2.64049	35.5969
NR_024476	1714	1539.48	12.9187	324.014
NR_110939	1454	1279.48	0	0
NR_110943	545	370.871	0	0
NR_040034	2809	2634.48	0	0
NR_111907	4834	4659.48	0.943466	71.6197
NR_111911	3780	3605.48	0	0
NR_024563	3895	3720.48	0	0
NR_024569	5001	4826.48	4.04518	318.081
NR_037597	3330	3155.48	0.0194521	1
NR_024623	1203	1028.48	1.10815	18.568
NR_003676	2661	2486.48	0.109388	4.43122
NR_026542	1469	1294.48	0	0
NR_026547	1045	870.485	0	0
NR_026548	971	796.595	0.539377	7
NR_111954	1448	1273.48	4.68809	97.2654
NR_111955	1115	940.485	7.35392	112.678
NR_111956	1204	1029.48	0.97479	16.3493
NR_111957	1414	1239.48	10.3241	208.479
NR_111958	1359	1184.48	6.75675	130.387
NR_046245	520	345.928	0	0
NR_105013	300	131.556	0	0
NR_028348	655	480.741	0	0
NR_028349	652	477.744	0	0
NR_027145	3219	3044.48	0	0
NR_026950	2371	2196.48	9.41624	336.957
NR_027060	2006	1831.48	0	0
NR_038967	2911	2736.48	10.3695	462.294
NR_027071	496	322.008	0	0
NR_027090	1600	1425.48	0	0
NR_027129	1139	964.485	3.6794	57.815
NR_109916	1153	978.485	0	0
NR_027314	2114	1939.48	0	0
NR_109917	923	748.605	0	0
NR_120325	759	584.681	0	0
