Name	Length	EffectiveLength	TPM	NumReads
NR_103451	865	695.794	0	0
NM_001243523	577	408.003	0	0
NR_038931	2432	2262.61	0	0
NR_110396	2909	2739.61	1.23285	56.0715
NR_038401	2146	1976.61	0	0
NR_027354	1104	934.609	0.129506	2.0094
NR_027311	2290	2120.61	0	0
NM_001257177	2344	2174.61	0.146003	5.27093
NR_026954	2761	2591.61	0.627552	27
NR_036538	1964	1794.61	0	0
NR_002186	2760	2590.61	13.0377	560.721
NR_003542	751	581.858	9.01034	87.0367
NR_015444	2012	1842.61	0	0
NR_024013	608	438.96	0.548897	4
NR_024365	2241	2071.61	0	0
NR_027312	2293	2123.61	0	0
NR_027417	2097	1927.61	0	0
NR_110209	2275	2105.61	0	0
NR_039980	2328	2158.61	3.16463	113.408
NR_033896	1022	852.609	1.6985	24.0414
NR_026998	1016	846.609	0.213449	3
NR_026964	5022	4852.61	0.10252	8.25905
NR_030728	1739	1569.61	0	0
NR_109948	4824	4654.61	0	0
NR_027240	4162	3992.61	0.045558	3.01972
NR_033748	1724	1554.61	0	0
NR_026657	502	333.112	0	0
NR_046107	3729	3559.61	0	0
NR_102268	670	500.913	0	0
NR_034127	1796	1626.61	3.11175	84.0296
NR_036691	1354	1184.61	0	0
NR_026877	2211	2041.61	0.06636	2.24918
NR_026967	2078	1908.61	1.00178	31.7419
NR_027282	2112	1942.61	0.715082	23.0614
NR_104171	2365	2195.61	0	0
NR_110248	1880	1710.61	0	0
NR_110737	781	611.848	0	0
NR_110738	710	540.886	0	0
NR_110804	2265	2095.61	0	0
NR_120363	2535	2365.61	0.513057	20.149
NR_120402	1301	1131.61	0	0
NR_024498	3653	3483.61	3.8436	222.286
NR_120424	1762	1592.61	0	0
NR_120422	1959	1789.61	0	0
NR_120450	2459	2289.61	0	0
NR_120606	1182	1012.61	0	0
NR_120653	2042	1872.61	0	0
NR_121579	1139	969.609	0.424199	6.82827
NR_121582	3031	2861.61	0.0631634	3.00068
NR_121623	860	690.795	0	0
NR_122121	692	522.894	1.26717	11
NR_125390	2218	2048.61	0.117613	4
NR_125428	990	820.719	0	0
NR_125855	693	523.894	0	0
NR_125868	898	728.763	0	0
NR_125862	1548	1378.61	0	0
NR_125894	2121	1951.61	0	0
NR_125895	643	473.933	0	0
NR_125909	2838	2668.61	0	0
NR_039650	86	18.5976	0	0
NR_120521	1187	1017.61	0	0
NR_039766	55	11.4517	0	0
NR_037436	97	20.6832	0	0
