Name	Length	EffectiveLength	TPM	NumReads
NR_103451	865	693.985	0.0752862	1
NM_001243523	577	406.143	0.128643	1
NR_038931	2432	2260.84	0	0
NR_110396	2909	2737.84	0.467987	24.5232
NR_038401	2146	1974.84	0	0
NR_027354	1104	932.842	0.0562037	1.00348
NR_027311	2290	2118.84	0	0
NM_001257177	2344	2172.84	0.197954	8.23242
NR_026954	2761	2589.84	1.57479	78.0604
NR_036538	1964	1792.84	0.0291423	1
NR_002186	2760	2588.84	9.14388	453.075
NR_003542	751	580.027	15.8663	176.141
NR_015444	2012	1840.84	0.0851472	3
NR_024013	608	437.115	1.07575	9
NR_024365	2241	2069.84	0	0
NR_027312	2293	2121.84	0	0
NR_027417	2097	1925.84	0	0
NR_110209	2275	2103.84	0.0496687	2
NR_039980	2328	2156.84	1.33817	55.2411
NR_033896	1022	850.842	0.675475	11
NR_026998	1016	844.842	0.185569	3.00064
NR_026964	5022	4850.84	0.10791	10.0188
NR_030728	1739	1567.84	0	0
NR_109948	4824	4652.84	0	0
NR_027240	4162	3990.84	0	0
NR_033748	1724	1552.84	0	0
NR_026657	502	331.265	0	0
NR_046107	3729	3557.84	0	0
NR_102268	670	499.073	0	0
NR_034127	1796	1624.84	4.00095	124.425
NR_036691	1354	1182.84	0	0
NR_026877	2211	2039.84	0.051227	2
NR_026967	2078	1906.84	0.518387	18.9192
NR_027282	2112	1940.84	0.80764	30.0015
NR_104171	2365	2193.84	0.0238334	1.00075
NR_110248	1880	1708.84	0.092336	3.02
NR_110737	781	610.014	0	0
NR_110738	710	539.047	0	0
NR_110804	2265	2093.84	0	0
NR_120363	2535	2363.84	0.133757	6.05157
NR_120402	1301	1129.84	0	0
NR_024498	3653	3481.84	2.20513	146.952
NR_120424	1762	1590.84	0	0
NR_120422	1959	1787.84	0	0
NR_120450	2459	2287.84	0.0230688	1.01015
NR_120606	1182	1010.84	0	0
NR_120653	2042	1870.84	0	0
NR_121579	1139	967.842	0.167668	3.10591
NR_121582	3031	2859.84	0.0602029	3.29529
NR_121623	860	688.986	0	0
NR_122121	692	521.058	2.70735	27
NR_125390	2218	2046.84	0	0
NR_125428	990	818.923	0	0
NR_125855	693	522.057	0	0
NR_125868	898	726.967	0	0
NR_125862	1548	1376.84	0	0
NR_125894	2121	1949.84	0	0
NR_125895	643	472.086	0	0
NR_125909	2838	2666.84	0	0
NR_039650	86	18.4812	0	0
NR_120521	1187	1015.84	0	0
NR_039766	55	11.0239	0	0
NR_037436	97	20.5827	0	0
