Name	Length	EffectiveLength	TPM	NumReads
NR_103451	865	651.314	0	0
NM_001243523	577	364.268	0	0
NR_038931	2432	2217.95	1.33028	45.9459
NR_110396	2909	2694.95	5.97165	250.609
NR_038401	2146	1931.95	0	0
NR_027354	1104	889.948	0	0
NR_027311	2290	2075.95	0	0
NM_001257177	2344	2129.95	0.0602988	2
NR_026954	2761	2546.95	0	0
NR_036538	1964	1749.95	0.0366963	1
NR_002186	2760	2545.95	15.5496	616.483
NR_003542	751	537.459	0.119482	1
NR_015444	2012	1797.95	0.0357166	1
NR_024013	608	395.017	1.13797	7
NR_024365	2241	2026.95	0	0
NR_027312	2293	2078.95	0	0
NR_027417	2097	1882.95	0	0
NR_110209	2275	2060.95	0.529699	17
NR_039980	2328	2113.95	22.1878	730.401
NR_033896	1022	807.948	2.30499	29.0005
NR_026998	1016	801.948	0	0
NR_026964	5022	4807.95	0	0
NR_030728	1739	1524.95	0	0
NR_109948	4824	4609.95	0	0
NR_027240	4162	3947.95	0	0
NR_033748	1724	1509.95	0	0
NR_026657	502	290.435	0	0
NR_046107	3729	3514.95	0	0
NR_102268	670	456.69	0	0
NR_034127	1796	1581.95	8.01103	197.348
NR_036691	1354	1139.95	0	0
NR_026877	2211	1996.95	0	0
NR_026967	2078	1863.95	2.69749	78.2971
NR_027282	2112	1897.95	1.93882	57.3026
NR_104171	2365	2150.95	0	0
NR_110248	1880	1665.95	0	0
NR_110737	781	567.412	0	0
NR_110738	710	496.556	0.258648	2
NR_110804	2265	2050.95	0.925866	29.5703
NR_120363	2535	2320.95	1.33676	48.3138
NR_120402	1301	1086.95	0	0
NR_024498	3653	3438.95	12.2091	653.825
NR_120424	1762	1547.95	0	0
NR_120422	1959	1744.95	0	0
NR_120450	2459	2244.95	0	0
NR_120606	1182	967.948	0	0
NR_120653	2042	1827.95	0	0
NR_121579	1139	924.948	1.46248	21.0649
NR_121582	3031	2816.95	2.59036	113.63
NR_121623	860	646.315	0	0
NR_122121	692	478.614	2.01258	15
NR_125390	2218	2003.95	0	0
NR_125428	990	776.222	0	0
NR_125855	693	479.611	0	0
NR_125868	898	684.287	0	0
NR_125862	1548	1333.95	0	0
NR_125894	2121	1906.95	0	0
NR_125895	643	429.798	0	0
NR_125909	2838	2623.95	0	0
NR_039650	86	19.7799	0	0
NR_120521	1187	972.948	0.198006	3
NR_039766	55	6.76562	0	0
NR_037436	97	20.8941	0	0
NR_036243	76	15.7005	0	0
NR_028471	1060	845.948	0	0
NR_027251	1698	1483.95	4.77155	110.263
NR_047029	798	584.395	0	0
NR_047015	411	203.093	0	0
NR_046547	307	110.966	0	0
NR_039784	66	11.269	0	0
NR_045529	4983	4768.95	0.913814	67.863
NR_110525	768	554.429	0.347474	3
NR_037839	880	666.302	0	0
NR_003082	2070	1855.95	0	0
NR_125932	1506	1291.95	0.199069	4.00499
NR_046262	5346	5131.95	11.8285	945.292
NR_024274	616	402.961	0	0
NR_037184	631	417.872	1.38308	9
NR_103717	2186	1971.95	0	0
NR_027080	1371	1156.95	0	0
NR_126347	779	565.414	0	0
NR_126360	311	114.249	0	0
NR_126379	715	501.539	0	0
NR_126377	2359	2144.95	0	0
NR_126390	3939	3724.95	0.279519	16.2138
NR_126392	618	404.947	0	0
NR_126452	1428	1213.95	0	0
NR_049849	60	8.69098	0	0
NR_049883	72	13.7647	0	0
NR_049882	78	16.7245	0	0
NR_027695	860	646.315	0	0
NR_125806	1095	880.948	0	0
NR_003945	8741	8526.95	49.3953	6558.92
NR_031690	77	16.228	0	0
NR_030384	95	21.0458	0	0
NR_031735	80	17.5799	0	0
NR_030194	87	20.0417	0	0
NR_030590	79	17.1661	0	0
NR_030307	96	20.9944	0	0
NR_039793	76	15.7005	0	0
NR_030337	96	20.9944	0	0
NR_036145	84	19.1366	0	0
NR_036143	84	19.1366	0	0
NR_031658	117	17.4735	0	0
NR_030363	98	20.7615	0	0
NR_030356	94	21.0725	0	0
NR_031642	84	19.1366	0	0
NR_031708	84	19.1366	0	0
NR_030589	77	16.228	0	0
NR_030581	79	17.1661	0	0
NR_039659	55	6.76562	0	0
NR_031604	76	15.7005	0	0
NR_031746	49	7.78381	0	0
NR_030408	66	11.269	0	0
NR_030309	75	15.1808	0	0
NR_031677	102	20.2086	0	0
NR_030331	98	20.7615	0	0
NR_030628	53	6.21988	0	0
NR_037442	65	10.8631	0	0
NR_030760	98	20.7615	0	0
NR_039933	76	15.7005	0	0
NR_030289	79	17.1661	0	0
NR_031715	47	8.13366	0	0
NR_031752	100	20.5147	0	0
NR_031667	86	19.7799	0	0
NR_030362	94	21.0725	0	0
NR_031646	86	19.7799	0	0
NR_030348	97	20.8941	0	0
NR_030395	100	20.5147	0	0
NR_031710	79	17.1661	0	0
NR_031624	116	17.5813	0	0
NR_039871	76	15.7005	0	0
NR_039794	76	15.7005	0	0
NR_030280	96	20.9944	0	0
NR_030626	56	7.11872	0	0
NR_030641	94	21.0725	0	0
NR_030322	95	21.0458	0	0
NR_031635	90	20.7346	0	0
NR_031683	72	13.7647	0	0
NR_036140	84	19.1366	0	0
NR_049832	65	10.8631	0	0
NR_030279	68	12.0596	0	0
NR_030340	95	21.0458	0	0
NR_030374	94	21.0725	0	0
NR_126517	909	695.275	0	0
NR_002954	147	19.4624	0	0
NR_030342	67	11.6643	0	0
NR_031685	78	16.7245	0	0
NR_033926	2652	2437.95	9.88496	375.277
NR_130727	3613	3398.95	0.0190016	1.00574
NR_130768	1392	1177.95	0.634631	11.6413
NR_130772	5345	5130.95	0.911943	72.8648
NR_130771	5438	5223.95	4.09824e-09	3.33387e-07
NR_046619	448	238.139	0	0
NR_047025	868	654.311	0	0
NR_126560	2055	1840.95	0	0
NR_039667	83	18.7382	0	0
NR_003138	1980	1765.95	7.1528	196.701
NR_026808	3281	3066.95	6.01073	287.069
NR_024277	1869	1654.95	3.12472	80.5283
NR_046820	764	550.436	0	0
NR_104158	399	191.923	0	0
NR_126441	734	520.497	2.40729	19.5119
NR_024615	2264	2049.95	0	0
NR_027715	1839	1624.95	0.71535	18.1013
NR_026812	1502	1287.95	1.83801	36.8636
NR_024560	3024	2809.95	0	0
NR_046218	554	341.55	0	0
NR_003934	2426	2211.95	0.0939192	3.23506
NR_077215	1890	1675.95	0.115099	3.00389
NR_120396	1243	1028.95	0	0
NR_027420	8205	7990.95	3.04701	379.163
NM_001287812	767	553.431	0.117998	1.01693
NM_153478	886	672.299	0	0
NM_001288707	1838	1623.95	0.281051	7.10738
NR_126421	928	714.264	0	0
NR_126515	604	391.046	0	0
NR_027006	5153	4938.95	0.110439	8.49396
NR_130112	1132	917.948	2.38988	34.1623
NR_130113	1037	822.948	0	0
NR_130114	1028	813.948	3.1051	39.3573
NR_130642	4883	4668.95	0.0894267	6.50188
NR_130643	2216	2001.95	0	0
NR_130649	2502	2287.95	1.06585	37.9746
NR_130705	1034	819.948	0.956322	12.2108
NR_130714	1508	1293.95	0	0
NR_130715	1781	1566.95	0.122946	3
NR_130907	675	461.673	0	0
NR_130911	2189	1974.95	5.26006	161.77
NR_130976	4763	4548.95	0.816986	57.8733
NR_130978	4771	4556.95	1.11144	78.8702
NR_046097	2594	2379.95	5.32666	197.413
NR_104674	699	485.595	0	0
NR_046100	3469	3254.95	0	0
NR_033912	5249	5034.95	0.102033	8
NR_033913	2702	2487.95	1.24429	48.2077
NR_029411	2712	2497.95	2.66976	103.85
NR_034078	619	405.939	14.5384	91.9032
NR_034079	616	402.961	17.4078	109.235
NR_034161	722	508.527	0	0
NR_109874	830	616.353	0.582368	5.58958
NR_029192	1262	1047.95	3.37815	55.1278
NR_038253	5762	5547.95	1.50351	129.895
NR_038254	5662	5447.95	0.969216	82.2254
NR_110246	582	369.221	0	0
NR_038255	5567	5352.95	0	0
NR_077227	4369	4154.95	0	0
NR_110247	579	366.251	0	0
NR_027089	1681	1466.95	0	0
NR_026658	917	703.271	4.56556	50
NR_040091	3213	2998.95	2.37241	110.793
NR_046289	538	325.757	0	0
NR_046288	588	375.172	0.684505	3.99907
NR_046290	535	322.806	0	0
NR_036486	2130	1915.95	0	0
NR_034086	2160	1945.95	4.62232	140.07
NR_034133	2674	2459.95	0	0
NR_040095	1224	1009.95	0	0
NR_110255	3609	3394.95	0	0
NR_046114	3366	3151.95	0	0
NR_105008	666	452.702	0	0
NR_029393	2051	1836.95	0	0
NR_110216	1196	981.948	0	0
NR_046116	2787	2572.95	0	0
NR_037585	730	516.505	0	0
NR_024102	609	396.008	0	0
NR_037586	724	510.522	0	0
NR_024453	1594	1379.95	3.05135	65.5702
NR_105056	1024	809.948	0	0
NR_036526	3218	3003.95	3.39515	158.819
NR_108080	1186	971.948	0.6607	10
NR_036528	6930	6715.95	0	0
NR_036529	5797	5582.95	0.116501	10.1285
NR_110185	588	375.172	0	0
NR_047662	3982	3767.95	5.03419	295.384
NR_033841	2274	2059.95	37.7817	1211.97
NR_104132	629	415.884	0	0
NR_110730	1115	900.948	63.0366	884.392
NR_110744	2151	1936.95	0	0
NR_110803	694	480.607	8.52955	63.8365
NR_026847	2034	1819.95	0	0
NR_102752	1548	1333.95	14.2109	295.197
NR_110809	6113	5898.95	0.20013	18.384
NR_033852	2737	2522.95	0.131067	5.14937
NR_002821	494	282.635	11.0307	48.5491
NR_038917	1436	1221.95	0	0
NR_110877	582	369.221	0	0
NR_024264	2987	2772.95	0	0
NR_024279	2732	2517.95	8.84557	346.837
NR_024280	2194	1979.95	0.0324335	1
